url,final_url,http_status,in_sitemap,indexability,robots_meta,x_robots_tag,index_directive,follow_directive,intentional_noindex,hreflang_count,internal_links_total,internal_links_nofollow,page_level_nofollow_cascade,issues,pass,error
https://www.kinexisdigital.com/en/industries/home-services/hvac,https://www.kinexisdigital.com/en/industries/home-services/hvac,200,yes,indexable,"index, follow",,index,follow,no,3,134,0,no,,true,
https://www.kinexisdigital.com/es/industries/home-services/hvac,https://www.kinexisdigital.com/es/industries/home-services/hvac,200,yes,indexable,"index, follow",,index,follow,no,3,134,0,no,,true,
https://www.kinexisdigital.com/en/industries/home-services/roofing,https://www.kinexisdigital.com/en/industries/home-services/roofing,200,yes,indexable,"index, follow",,index,follow,no,3,134,0,no,,true,
https://www.kinexisdigital.com/es/industries/home-services/roofing,https://www.kinexisdigital.com/es/industries/home-services/roofing,200,yes,indexable,"index, follow",,index,follow,no,3,134,0,no,,true,
https://www.kinexisdigital.com/en/industries/home-services/landscaping,https://www.kinexisdigital.com/en/industries/home-services/landscaping,200,yes,indexable,"index, follow",,index,follow,no,3,133,0,no,,true,
https://www.kinexisdigital.com/es/industries/home-services/landscaping,https://www.kinexisdigital.com/es/industries/home-services/landscaping,200,yes,indexable,"index, follow",,index,follow,no,3,133,0,no,,true,
https://www.kinexisdigital.com/en/industries/home-services/plumbing,https://www.kinexisdigital.com/en/industries/home-services/plumbing,200,yes,indexable,"index, follow",,index,follow,no,3,133,0,no,,true,
https://www.kinexisdigital.com/es/industries/home-services/plumbing,https://www.kinexisdigital.com/es/industries/home-services/plumbing,200,yes,indexable,"index, follow",,index,follow,no,3,133,0,no,,true,
https://www.kinexisdigital.com/en/industries/home-services/electrical,https://www.kinexisdigital.com/en/industries/home-services/electrical,200,yes,indexable,"index, follow",,index,follow,no,3,133,0,no,,true,
https://www.kinexisdigital.com/es/industries/home-services/electrical,https://www.kinexisdigital.com/es/industries/home-services/electrical,200,yes,indexable,"index, follow",,index,follow,no,3,133,0,no,,true,
https://www.kinexisdigital.com/en/industries/home-services/pest-control,https://www.kinexisdigital.com/en/industries/home-services/pest-control,200,yes,indexable,"index, follow",,index,follow,no,3,133,0,no,,true,
https://www.kinexisdigital.com/es/industries/home-services/pest-control,https://www.kinexisdigital.com/es/industries/home-services/pest-control,200,yes,indexable,"index, follow",,index,follow,no,3,133,0,no,,true,
https://www.kinexisdigital.com/en/solutions/seo-for-hvac-companies,https://www.kinexisdigital.com/en/solutions/seo-for-hvac-companies,200,yes,indexable,"index, follow",,index,follow,no,3,131,0,no,,true,
https://www.kinexisdigital.com/es/solutions/seo-for-hvac-companies,https://www.kinexisdigital.com/es/solutions/seo-for-hvac-companies,200,yes,indexable,"index, follow",,index,follow,no,3,131,0,no,,true,
https://www.kinexisdigital.com/en/solutions/seo-for-dentists,https://www.kinexisdigital.com/en/solutions/seo-for-dentists,200,yes,indexable,"index, follow",,index,follow,no,3,130,0,no,,true,
https://www.kinexisdigital.com/es/solutions/seo-for-dentists,https://www.kinexisdigital.com/es/solutions/seo-for-dentists,200,yes,indexable,"index, follow",,index,follow,no,3,130,0,no,,true,
https://www.kinexisdigital.com/en/solutions/seo-for-law-firms,https://www.kinexisdigital.com/en/solutions/seo-for-law-firms,200,yes,indexable,"index, follow",,index,follow,no,3,130,0,no,,true,
https://www.kinexisdigital.com/es/solutions/seo-for-law-firms,https://www.kinexisdigital.com/es/solutions/seo-for-law-firms,200,yes,indexable,"index, follow",,index,follow,no,3,130,0,no,,true,
https://www.kinexisdigital.com/en/solutions/google-ads-for-roofers,https://www.kinexisdigital.com/en/solutions/google-ads-for-roofers,200,yes,indexable,"index, follow",,index,follow,no,3,129,0,no,,true,
https://www.kinexisdigital.com/es/solutions/google-ads-for-roofers,https://www.kinexisdigital.com/es/solutions/google-ads-for-roofers,200,yes,indexable,"index, follow",,index,follow,no,3,129,0,no,,true,
https://www.kinexisdigital.com/en/solutions/email-marketing-for-saas,https://www.kinexisdigital.com/en/solutions/email-marketing-for-saas,200,yes,indexable,"index, follow",,index,follow,no,3,131,0,no,,true,
https://www.kinexisdigital.com/es/solutions/email-marketing-for-saas,https://www.kinexisdigital.com/es/solutions/email-marketing-for-saas,200,yes,indexable,"index, follow",,index,follow,no,3,131,0,no,,true,
https://www.kinexisdigital.com/en/solutions/cro-for-saas-companies,https://www.kinexisdigital.com/en/solutions/cro-for-saas-companies,200,yes,indexable,"index, follow",,index,follow,no,3,131,0,no,,true,
https://www.kinexisdigital.com/es/solutions/cro-for-saas-companies,https://www.kinexisdigital.com/es/solutions/cro-for-saas-companies,200,yes,indexable,"index, follow",,index,follow,no,3,131,0,no,,true,
https://www.kinexisdigital.com/en/solutions/saas-marketing-agency,https://www.kinexisdigital.com/en/solutions/saas-marketing-agency,200,yes,indexable,"index, follow",,index,follow,no,3,132,0,no,,true,
https://www.kinexisdigital.com/es/solutions/saas-marketing-agency,https://www.kinexisdigital.com/es/solutions/saas-marketing-agency,200,yes,indexable,"index, follow",,index,follow,no,3,132,0,no,,true,
https://www.kinexisdigital.com/en/solutions/startup-marketing-agency,https://www.kinexisdigital.com/en/solutions/startup-marketing-agency,200,yes,indexable,"index, follow",,index,follow,no,3,130,0,no,,true,
https://www.kinexisdigital.com/es/solutions/startup-marketing-agency,https://www.kinexisdigital.com/es/solutions/startup-marketing-agency,200,yes,indexable,"index, follow",,index,follow,no,3,130,0,no,,true,
https://www.kinexisdigital.com/en/solutions/ai-marketing-agency,https://www.kinexisdigital.com/en/solutions/ai-marketing-agency,200,yes,indexable,"index, follow",,index,follow,no,3,130,0,no,,true,
https://www.kinexisdigital.com/es/solutions/ai-marketing-agency,https://www.kinexisdigital.com/es/solutions/ai-marketing-agency,200,yes,indexable,"index, follow",,index,follow,no,3,130,0,no,,true,
https://www.kinexisdigital.com/en/solutions/web-design-for-saas-companies,https://www.kinexisdigital.com/en/solutions/web-design-for-saas-companies,200,yes,indexable,"index, follow",,index,follow,no,3,131,0,no,,true,
https://www.kinexisdigital.com/es/solutions/web-design-for-saas-companies,https://www.kinexisdigital.com/es/solutions/web-design-for-saas-companies,200,yes,indexable,"index, follow",,index,follow,no,3,131,0,no,,true,
https://www.kinexisdigital.com/en/locations/toronto,https://www.kinexisdigital.com/en/locations/toronto,200,yes,indexable,"index, follow",,index,follow,no,3,136,0,no,,true,
https://www.kinexisdigital.com/es/locations/toronto,https://www.kinexisdigital.com/es/locations/toronto,200,yes,indexable,"index, follow",,index,follow,no,3,136,0,no,,true,
https://www.kinexisdigital.com/en/locations/toronto/seo,https://www.kinexisdigital.com/en/locations/toronto/seo,200,yes,indexable,"index, follow",,index,follow,no,3,138,0,no,,true,
https://www.kinexisdigital.com/es/locations/toronto/seo,https://www.kinexisdigital.com/es/locations/toronto/seo,200,yes,indexable,"index, follow",,index,follow,no,3,138,0,no,,true,
https://www.kinexisdigital.com/en/locations/toronto/web-design,https://www.kinexisdigital.com/en/locations/toronto/web-design,200,yes,indexable,"index, follow",,index,follow,no,3,138,0,no,,true,
https://www.kinexisdigital.com/es/locations/toronto/web-design,https://www.kinexisdigital.com/es/locations/toronto/web-design,200,yes,indexable,"index, follow",,index,follow,no,3,138,0,no,,true,
https://www.kinexisdigital.com/en/locations/toronto/google-ads,https://www.kinexisdigital.com/en/locations/toronto/google-ads,200,yes,indexable,"index, follow",,index,follow,no,3,138,0,no,,true,
https://www.kinexisdigital.com/es/locations/toronto/google-ads,https://www.kinexisdigital.com/es/locations/toronto/google-ads,200,yes,indexable,"index, follow",,index,follow,no,3,138,0,no,,true,
https://www.kinexisdigital.com/en/locations/toronto/ppc-management,https://www.kinexisdigital.com/en/locations/toronto/ppc-management,200,yes,indexable,"index, follow",,index,follow,no,3,138,0,no,,true,
https://www.kinexisdigital.com/es/locations/toronto/ppc-management,https://www.kinexisdigital.com/es/locations/toronto/ppc-management,200,yes,indexable,"index, follow",,index,follow,no,3,138,0,no,,true,
https://www.kinexisdigital.com/en/locations/dallas,https://www.kinexisdigital.com/en/locations/dallas,200,yes,indexable,"index, follow",,index,follow,no,3,136,0,no,,true,
https://www.kinexisdigital.com/es/locations/dallas,https://www.kinexisdigital.com/es/locations/dallas,200,yes,indexable,"index, follow",,index,follow,no,3,136,0,no,,true,
https://www.kinexisdigital.com/en/locations/dallas/seo,https://www.kinexisdigital.com/en/locations/dallas/seo,200,yes,indexable,"index, follow",,index,follow,no,3,138,0,no,,true,
https://www.kinexisdigital.com/es/locations/dallas/seo,https://www.kinexisdigital.com/es/locations/dallas/seo,200,yes,indexable,"index, follow",,index,follow,no,3,138,0,no,,true,
https://www.kinexisdigital.com/en/locations/dallas/web-design,https://www.kinexisdigital.com/en/locations/dallas/web-design,200,yes,indexable,"index, follow",,index,follow,no,3,138,0,no,,true,
https://www.kinexisdigital.com/es/locations/dallas/web-design,https://www.kinexisdigital.com/es/locations/dallas/web-design,200,yes,indexable,"index, follow",,index,follow,no,3,138,0,no,,true,
https://www.kinexisdigital.com/en/locations/dallas/google-ads,https://www.kinexisdigital.com/en/locations/dallas/google-ads,200,yes,indexable,"index, follow",,index,follow,no,3,138,0,no,,true,
https://www.kinexisdigital.com/es/locations/dallas/google-ads,https://www.kinexisdigital.com/es/locations/dallas/google-ads,200,yes,indexable,"index, follow",,index,follow,no,3,138,0,no,,true,
https://www.kinexisdigital.com/en/locations/dallas/ppc-management,https://www.kinexisdigital.com/en/locations/dallas/ppc-management,200,yes,indexable,"index, follow",,index,follow,no,3,138,0,no,,true,
https://www.kinexisdigital.com/es/locations/dallas/ppc-management,https://www.kinexisdigital.com/es/locations/dallas/ppc-management,200,yes,indexable,"index, follow",,index,follow,no,3,138,0,no,,true,
https://www.kinexisdigital.com/en/locations/austin,https://www.kinexisdigital.com/en/locations/austin,200,yes,indexable,"index, follow",,index,follow,no,3,136,0,no,,true,
https://www.kinexisdigital.com/es/locations/austin,https://www.kinexisdigital.com/es/locations/austin,200,yes,indexable,"index, follow",,index,follow,no,3,136,0,no,,true,
https://www.kinexisdigital.com/en/locations/austin/seo,https://www.kinexisdigital.com/en/locations/austin/seo,200,yes,indexable,"index, follow",,index,follow,no,3,138,0,no,,true,
https://www.kinexisdigital.com/es/locations/austin/seo,https://www.kinexisdigital.com/es/locations/austin/seo,200,yes,indexable,"index, follow",,index,follow,no,3,138,0,no,,true,
https://www.kinexisdigital.com/en/locations/austin/web-design,https://www.kinexisdigital.com/en/locations/austin/web-design,200,yes,indexable,"index, follow",,index,follow,no,3,138,0,no,,true,
https://www.kinexisdigital.com/es/locations/austin/web-design,https://www.kinexisdigital.com/es/locations/austin/web-design,200,yes,indexable,"index, follow",,index,follow,no,3,138,0,no,,true,
https://www.kinexisdigital.com/en/locations/austin/google-ads,https://www.kinexisdigital.com/en/locations/austin/google-ads,200,yes,indexable,"index, follow",,index,follow,no,3,138,0,no,,true,
https://www.kinexisdigital.com/es/locations/austin/google-ads,https://www.kinexisdigital.com/es/locations/austin/google-ads,200,yes,indexable,"index, follow",,index,follow,no,3,138,0,no,,true,
https://www.kinexisdigital.com/en/locations/austin/ppc-management,https://www.kinexisdigital.com/en/locations/austin/ppc-management,200,yes,indexable,"index, follow",,index,follow,no,3,138,0,no,,true,
https://www.kinexisdigital.com/es/locations/austin/ppc-management,https://www.kinexisdigital.com/es/locations/austin/ppc-management,200,yes,indexable,"index, follow",,index,follow,no,3,138,0,no,,true,
https://www.kinexisdigital.com/en/locations/bogota,https://www.kinexisdigital.com/en/locations/bogota,200,yes,indexable,"index, follow",,index,follow,no,3,136,0,no,,true,
https://www.kinexisdigital.com/es/locations/bogota,https://www.kinexisdigital.com/es/locations/bogota,200,yes,indexable,"index, follow",,index,follow,no,3,136,0,no,,true,
https://www.kinexisdigital.com/en/locations/bogota/seo,https://www.kinexisdigital.com/en/locations/bogota/seo,200,yes,indexable,"index, follow",,index,follow,no,3,138,0,no,,true,
https://www.kinexisdigital.com/es/locations/bogota/seo,https://www.kinexisdigital.com/es/locations/bogota/seo,200,yes,indexable,"index, follow",,index,follow,no,3,138,0,no,,true,
https://www.kinexisdigital.com/en/locations/bogota/web-design,https://www.kinexisdigital.com/en/locations/bogota/web-design,200,yes,indexable,"index, follow",,index,follow,no,3,138,0,no,,true,
https://www.kinexisdigital.com/es/locations/bogota/web-design,https://www.kinexisdigital.com/es/locations/bogota/web-design,200,yes,indexable,"index, follow",,index,follow,no,3,138,0,no,,true,
https://www.kinexisdigital.com/en/locations/bogota/google-ads,https://www.kinexisdigital.com/en/locations/bogota/google-ads,200,yes,indexable,"index, follow",,index,follow,no,3,138,0,no,,true,
https://www.kinexisdigital.com/es/locations/bogota/google-ads,https://www.kinexisdigital.com/es/locations/bogota/google-ads,200,yes,indexable,"index, follow",,index,follow,no,3,138,0,no,,true,
https://www.kinexisdigital.com/en/locations/bogota/ppc-management,https://www.kinexisdigital.com/en/locations/bogota/ppc-management,200,yes,indexable,"index, follow",,index,follow,no,3,138,0,no,,true,
https://www.kinexisdigital.com/es/locations/bogota/ppc-management,https://www.kinexisdigital.com/es/locations/bogota/ppc-management,200,yes,indexable,"index, follow",,index,follow,no,3,138,0,no,,true,
https://www.kinexisdigital.com/en/locations/cedar-falls,https://www.kinexisdigital.com/en/locations/cedar-falls,200,yes,indexable,"index, follow",,index,follow,no,3,135,0,no,,true,
https://www.kinexisdigital.com/es/locations/cedar-falls,https://www.kinexisdigital.com/es/locations/cedar-falls,200,yes,indexable,"index, follow",,index,follow,no,3,135,0,no,,true,
https://www.kinexisdigital.com/en/locations/cedar-falls/seo,https://www.kinexisdigital.com/en/locations/cedar-falls/seo,200,yes,indexable,"index, follow",,index,follow,no,3,137,0,no,,true,
https://www.kinexisdigital.com/es/locations/cedar-falls/seo,https://www.kinexisdigital.com/es/locations/cedar-falls/seo,200,yes,indexable,"index, follow",,index,follow,no,3,137,0,no,,true,
https://www.kinexisdigital.com/en/locations/cedar-falls/web-design,https://www.kinexisdigital.com/en/locations/cedar-falls/web-design,200,yes,indexable,"index, follow",,index,follow,no,3,137,0,no,,true,
https://www.kinexisdigital.com/es/locations/cedar-falls/web-design,https://www.kinexisdigital.com/es/locations/cedar-falls/web-design,200,yes,indexable,"index, follow",,index,follow,no,3,137,0,no,,true,
https://www.kinexisdigital.com/en/locations/cedar-falls/google-ads,https://www.kinexisdigital.com/en/locations/cedar-falls/google-ads,200,yes,indexable,"index, follow",,index,follow,no,3,137,0,no,,true,
https://www.kinexisdigital.com/es/locations/cedar-falls/google-ads,https://www.kinexisdigital.com/es/locations/cedar-falls/google-ads,200,yes,indexable,"index, follow",,index,follow,no,3,137,0,no,,true,
https://www.kinexisdigital.com/en/locations/cedar-falls/ppc-management,https://www.kinexisdigital.com/en/locations/cedar-falls/ppc-management,200,yes,indexable,"index, follow",,index,follow,no,3,137,0,no,,true,
https://www.kinexisdigital.com/es/locations/cedar-falls/ppc-management,https://www.kinexisdigital.com/es/locations/cedar-falls/ppc-management,200,yes,indexable,"index, follow",,index,follow,no,3,137,0,no,,true,
https://www.kinexisdigital.com/en/locations/cedar-rapids,https://www.kinexisdigital.com/en/locations/cedar-rapids,200,yes,indexable,"index, follow",,index,follow,no,3,135,0,no,,true,
https://www.kinexisdigital.com/es/locations/cedar-rapids,https://www.kinexisdigital.com/es/locations/cedar-rapids,200,yes,indexable,"index, follow",,index,follow,no,3,135,0,no,,true,
https://www.kinexisdigital.com/en/locations/cedar-rapids/seo,https://www.kinexisdigital.com/en/locations/cedar-rapids/seo,200,yes,indexable,"index, follow",,index,follow,no,3,137,0,no,,true,
https://www.kinexisdigital.com/es/locations/cedar-rapids/seo,https://www.kinexisdigital.com/es/locations/cedar-rapids/seo,200,yes,indexable,"index, follow",,index,follow,no,3,137,0,no,,true,
https://www.kinexisdigital.com/en/locations/cedar-rapids/web-design,https://www.kinexisdigital.com/en/locations/cedar-rapids/web-design,200,yes,indexable,"index, follow",,index,follow,no,3,137,0,no,,true,
https://www.kinexisdigital.com/es/locations/cedar-rapids/web-design,https://www.kinexisdigital.com/es/locations/cedar-rapids/web-design,200,yes,indexable,"index, follow",,index,follow,no,3,137,0,no,,true,
https://www.kinexisdigital.com/en/locations/cedar-rapids/google-ads,https://www.kinexisdigital.com/en/locations/cedar-rapids/google-ads,200,yes,indexable,"index, follow",,index,follow,no,3,137,0,no,,true,
https://www.kinexisdigital.com/es/locations/cedar-rapids/google-ads,https://www.kinexisdigital.com/es/locations/cedar-rapids/google-ads,200,yes,indexable,"index, follow",,index,follow,no,3,137,0,no,,true,
https://www.kinexisdigital.com/en/locations/cedar-rapids/ppc-management,https://www.kinexisdigital.com/en/locations/cedar-rapids/ppc-management,200,yes,indexable,"index, follow",,index,follow,no,3,137,0,no,,true,
https://www.kinexisdigital.com/es/locations/cedar-rapids/ppc-management,https://www.kinexisdigital.com/es/locations/cedar-rapids/ppc-management,200,yes,indexable,"index, follow",,index,follow,no,3,137,0,no,,true,
https://www.kinexisdigital.com/en/locations/des-moines,https://www.kinexisdigital.com/en/locations/des-moines,200,yes,indexable,"index, follow",,index,follow,no,3,134,0,no,,true,
https://www.kinexisdigital.com/es/locations/des-moines,https://www.kinexisdigital.com/es/locations/des-moines,200,yes,indexable,"index, follow",,index,follow,no,3,134,0,no,,true,
https://www.kinexisdigital.com/en/locations/des-moines/seo,https://www.kinexisdigital.com/en/locations/des-moines/seo,200,yes,indexable,"index, follow",,index,follow,no,3,136,0,no,,true,
https://www.kinexisdigital.com/es/locations/des-moines/seo,https://www.kinexisdigital.com/es/locations/des-moines/seo,200,yes,indexable,"index, follow",,index,follow,no,3,136,0,no,,true,
https://www.kinexisdigital.com/en/locations/des-moines/web-design,https://www.kinexisdigital.com/en/locations/des-moines/web-design,200,yes,indexable,"index, follow",,index,follow,no,3,136,0,no,,true,
https://www.kinexisdigital.com/es/locations/des-moines/web-design,https://www.kinexisdigital.com/es/locations/des-moines/web-design,200,yes,indexable,"index, follow",,index,follow,no,3,136,0,no,,true,
https://www.kinexisdigital.com/en/locations/des-moines/google-ads,https://www.kinexisdigital.com/en/locations/des-moines/google-ads,200,yes,indexable,"index, follow",,index,follow,no,3,136,0,no,,true,
https://www.kinexisdigital.com/es/locations/des-moines/google-ads,https://www.kinexisdigital.com/es/locations/des-moines/google-ads,200,yes,indexable,"index, follow",,index,follow,no,3,136,0,no,,true,
https://www.kinexisdigital.com/en/locations/des-moines/ppc-management,https://www.kinexisdigital.com/en/locations/des-moines/ppc-management,200,yes,indexable,"index, follow",,index,follow,no,3,136,0,no,,true,
https://www.kinexisdigital.com/es/locations/des-moines/ppc-management,https://www.kinexisdigital.com/es/locations/des-moines/ppc-management,200,yes,indexable,"index, follow",,index,follow,no,3,136,0,no,,true,
https://www.kinexisdigital.com/en/locations/waterloo,https://www.kinexisdigital.com/en/locations/waterloo,200,yes,indexable,"index, follow",,index,follow,no,3,134,0,no,,true,
https://www.kinexisdigital.com/es/locations/waterloo,https://www.kinexisdigital.com/es/locations/waterloo,200,yes,indexable,"index, follow",,index,follow,no,3,134,0,no,,true,
https://www.kinexisdigital.com/en/locations/waterloo/seo,https://www.kinexisdigital.com/en/locations/waterloo/seo,200,yes,indexable,"index, follow",,index,follow,no,3,136,0,no,,true,
https://www.kinexisdigital.com/es/locations/waterloo/seo,https://www.kinexisdigital.com/es/locations/waterloo/seo,200,yes,indexable,"index, follow",,index,follow,no,3,136,0,no,,true,
https://www.kinexisdigital.com/en/locations/waterloo/web-design,https://www.kinexisdigital.com/en/locations/waterloo/web-design,200,yes,indexable,"index, follow",,index,follow,no,3,136,0,no,,true,
https://www.kinexisdigital.com/es/locations/waterloo/web-design,https://www.kinexisdigital.com/es/locations/waterloo/web-design,200,yes,indexable,"index, follow",,index,follow,no,3,136,0,no,,true,
https://www.kinexisdigital.com/en/locations/waterloo/google-ads,https://www.kinexisdigital.com/en/locations/waterloo/google-ads,200,yes,indexable,"index, follow",,index,follow,no,3,136,0,no,,true,
https://www.kinexisdigital.com/es/locations/waterloo/google-ads,https://www.kinexisdigital.com/es/locations/waterloo/google-ads,200,yes,indexable,"index, follow",,index,follow,no,3,136,0,no,,true,
https://www.kinexisdigital.com/en/locations/waterloo/ppc-management,https://www.kinexisdigital.com/en/locations/waterloo/ppc-management,200,yes,indexable,"index, follow",,index,follow,no,3,136,0,no,,true,
https://www.kinexisdigital.com/es/locations/waterloo/ppc-management,https://www.kinexisdigital.com/es/locations/waterloo/ppc-management,200,yes,indexable,"index, follow",,index,follow,no,3,136,0,no,,true,
https://www.kinexisdigital.com/en/blog/local-seo-strategy-2026,https://www.kinexisdigital.com/en/blog/local-seo-strategy-2026,200,yes,indexable,"index, follow",,index,follow,no,3,125,0,no,,true,
https://www.kinexisdigital.com/es/blog/local-seo-strategy-2026,https://www.kinexisdigital.com/es/blog/local-seo-strategy-2026,200,yes,indexable,"index, follow",,index,follow,no,3,125,0,no,,true,
https://www.kinexisdigital.com/en/blog/email-nurture-sequences-that-book-calls,https://www.kinexisdigital.com/en/blog/email-nurture-sequences-that-book-calls,200,yes,indexable,"index, follow",,index,follow,no,3,125,0,no,,true,
https://www.kinexisdigital.com/es/blog/email-nurture-sequences-that-book-calls,https://www.kinexisdigital.com/es/blog/email-nurture-sequences-that-book-calls,200,yes,indexable,"index, follow",,index,follow,no,3,125,0,no,,true,
https://www.kinexisdigital.com/en/blog/website-conversion-optimization,https://www.kinexisdigital.com/en/blog/website-conversion-optimization,200,yes,indexable,"index, follow",,index,follow,no,3,125,0,no,,true,
https://www.kinexisdigital.com/es/blog/website-conversion-optimization,https://www.kinexisdigital.com/es/blog/website-conversion-optimization,200,yes,indexable,"index, follow",,index,follow,no,3,125,0,no,,true,
https://www.kinexisdigital.com/en/blog/google-business-profile-tips,https://www.kinexisdigital.com/en/blog/google-business-profile-tips,200,yes,indexable,"index, follow",,index,follow,no,3,125,0,no,,true,
https://www.kinexisdigital.com/es/blog/google-business-profile-tips,https://www.kinexisdigital.com/es/blog/google-business-profile-tips,200,yes,indexable,"index, follow",,index,follow,no,3,125,0,no,,true,
https://www.kinexisdigital.com/en/blog/seo-vs-google-ads,https://www.kinexisdigital.com/en/blog/seo-vs-google-ads,200,yes,indexable,"index, follow",,index,follow,no,3,125,0,no,,true,
https://www.kinexisdigital.com/es/blog/seo-vs-google-ads,https://www.kinexisdigital.com/es/blog/seo-vs-google-ads,200,yes,indexable,"index, follow",,index,follow,no,3,125,0,no,,true,
https://www.kinexisdigital.com/en/blog/technical-seo-fundamentals,https://www.kinexisdigital.com/en/blog/technical-seo-fundamentals,200,yes,indexable,"index, follow",,index,follow,no,3,125,0,no,,true,
https://www.kinexisdigital.com/es/blog/technical-seo-fundamentals,https://www.kinexisdigital.com/es/blog/technical-seo-fundamentals,200,yes,indexable,"index, follow",,index,follow,no,3,125,0,no,,true,
https://www.kinexisdigital.com/en/blog/local-business-growth-playbook,https://www.kinexisdigital.com/en/blog/local-business-growth-playbook,200,yes,indexable,"index, follow",,index,follow,no,3,125,0,no,,true,
https://www.kinexisdigital.com/es/blog/local-business-growth-playbook,https://www.kinexisdigital.com/es/blog/local-business-growth-playbook,200,yes,indexable,"index, follow",,index,follow,no,3,125,0,no,,true,
https://www.kinexisdigital.com/en/blog/technical-seo-guide,https://www.kinexisdigital.com/en/blog/technical-seo-guide,200,yes,indexable,"index, follow",,index,follow,no,3,133,0,no,,true,
https://www.kinexisdigital.com/es/blog/technical-seo-guide,https://www.kinexisdigital.com/es/blog/technical-seo-guide,200,yes,indexable,"index, follow",,index,follow,no,3,133,0,no,,true,
https://www.kinexisdigital.com/en/blog/internal-linking-guide,https://www.kinexisdigital.com/en/blog/internal-linking-guide,200,yes,indexable,"index, follow",,index,follow,no,3,133,0,no,,true,
https://www.kinexisdigital.com/es/blog/internal-linking-guide,https://www.kinexisdigital.com/es/blog/internal-linking-guide,200,yes,indexable,"index, follow",,index,follow,no,3,133,0,no,,true,
https://www.kinexisdigital.com/en/blog/seo-audit-framework,https://www.kinexisdigital.com/en/blog/seo-audit-framework,200,yes,indexable,"index, follow",,index,follow,no,3,133,0,no,,true,
https://www.kinexisdigital.com/es/blog/seo-audit-framework,https://www.kinexisdigital.com/es/blog/seo-audit-framework,200,yes,indexable,"index, follow",,index,follow,no,3,133,0,no,,true,
https://www.kinexisdigital.com/en/blog/link-building-strategies,https://www.kinexisdigital.com/en/blog/link-building-strategies,200,yes,indexable,"index, follow",,index,follow,no,3,134,0,no,,true,
https://www.kinexisdigital.com/es/blog/link-building-strategies,https://www.kinexisdigital.com/es/blog/link-building-strategies,200,yes,indexable,"index, follow",,index,follow,no,3,134,0,no,,true,
https://www.kinexisdigital.com/en/blog/local-seo-checklist,https://www.kinexisdigital.com/en/blog/local-seo-checklist,200,yes,indexable,"index, follow",,index,follow,no,3,134,0,no,,true,
https://www.kinexisdigital.com/es/blog/local-seo-checklist,https://www.kinexisdigital.com/es/blog/local-seo-checklist,200,yes,indexable,"index, follow",,index,follow,no,3,134,0,no,,true,
https://www.kinexisdigital.com/en/blog/quality-score-guide,https://www.kinexisdigital.com/en/blog/quality-score-guide,200,yes,indexable,"index, follow",,index,follow,no,3,133,0,no,,true,
https://www.kinexisdigital.com/es/blog/quality-score-guide,https://www.kinexisdigital.com/es/blog/quality-score-guide,200,yes,indexable,"index, follow",,index,follow,no,3,133,0,no,,true,
https://www.kinexisdigital.com/en/blog/negative-keywords-guide,https://www.kinexisdigital.com/en/blog/negative-keywords-guide,200,yes,indexable,"index, follow",,index,follow,no,3,133,0,no,,true,
https://www.kinexisdigital.com/es/blog/negative-keywords-guide,https://www.kinexisdigital.com/es/blog/negative-keywords-guide,200,yes,indexable,"index, follow",,index,follow,no,3,133,0,no,,true,
https://www.kinexisdigital.com/en/blog/landing-page-best-practices,https://www.kinexisdigital.com/en/blog/landing-page-best-practices,200,yes,indexable,"index, follow",,index,follow,no,3,134,0,no,,true,
https://www.kinexisdigital.com/es/blog/landing-page-best-practices,https://www.kinexisdigital.com/es/blog/landing-page-best-practices,200,yes,indexable,"index, follow",,index,follow,no,3,134,0,no,,true,
https://www.kinexisdigital.com/en/blog/roas-calculations,https://www.kinexisdigital.com/en/blog/roas-calculations,200,yes,indexable,"index, follow",,index,follow,no,3,134,0,no,,true,
https://www.kinexisdigital.com/es/blog/roas-calculations,https://www.kinexisdigital.com/es/blog/roas-calculations,200,yes,indexable,"index, follow",,index,follow,no,3,134,0,no,,true,
https://www.kinexisdigital.com/en/blog/heatmap-analysis,https://www.kinexisdigital.com/en/blog/heatmap-analysis,200,yes,indexable,"index, follow",,index,follow,no,3,133,0,no,,true,
https://www.kinexisdigital.com/es/blog/heatmap-analysis,https://www.kinexisdigital.com/es/blog/heatmap-analysis,200,yes,indexable,"index, follow",,index,follow,no,3,133,0,no,,true,
https://www.kinexisdigital.com/en/blog/conversion-psychology,https://www.kinexisdigital.com/en/blog/conversion-psychology,200,yes,indexable,"index, follow",,index,follow,no,3,134,0,no,,true,
https://www.kinexisdigital.com/es/blog/conversion-psychology,https://www.kinexisdigital.com/es/blog/conversion-psychology,200,yes,indexable,"index, follow",,index,follow,no,3,134,0,no,,true,
https://www.kinexisdigital.com/en/blog/ab-testing-framework,https://www.kinexisdigital.com/en/blog/ab-testing-framework,200,yes,indexable,"index, follow",,index,follow,no,3,134,0,no,,true,
https://www.kinexisdigital.com/es/blog/ab-testing-framework,https://www.kinexisdigital.com/es/blog/ab-testing-framework,200,yes,indexable,"index, follow",,index,follow,no,3,134,0,no,,true,
https://www.kinexisdigital.com/en/blog/landing-page-optimization,https://www.kinexisdigital.com/en/blog/landing-page-optimization,200,yes,indexable,"index, follow",,index,follow,no,3,134,0,no,,true,
